LAMMPS data file via write_data, version 12 Dec 2018, timestep = 60000

27648 atoms
2 atom types

-3.2759208000000001e+01 3.2759208000000001e+01 xlo xhi
-3.2759208000000001e+01 3.2759208000000001e+01 ylo yhi
-3.2759208000000001e+01 3.2759208000000001e+01 zlo zhi

Masses

1 28.0855
2 28.0855

Atoms # atomic

13895 2 -2.8619894138039840e+01 -2.0470026362608991e+01 -2.8669162618343901e+01 0 0 0
13899 2 -2.4670321855066426e+01 -2.1831126069423700e+01 -3.0018912478072327e+01 0 0 0
75 1 -2.4569406000000001e+01 -2.1839472000000001e+01 -3.0029274000000001e+01 0 0 0
13903 2 -2.3203547177734880e+01 -2.0646537703705043e+01 -2.8757423401545719e+01 0 0 0
13907 2 -1.9089855310528218e+01 -2.1831044162523916e+01 -2.9995511233868843e+01 0 0 0
83 1 -1.9109538000000001e+01 -2.1839472000000001e+01 -3.0029274000000001e+01 0 0 0
91 1 -1.3649670000000000e+01 -2.1839472000000001e+01 -3.0029274000000001e+01 0 0 0
66 1 -3.2759208000000001e+01 -1.9109538000000001e+01 -3.0029274000000001e+01 0 0 0
74 1 -2.7299340000000001e+01 -1.9109538000000001e+01 -3.0029274000000001e+01 0 0 0
13898 2 -2.7232289434542245e+01 -1.9080724383960028e+01 -2.9907803812175079e+01 0 0 0
13902 2 -2.5882211463348334e+01 -1.7806288689393647e+01 -2.8686563844409765e+01 0 0 0
13906 2 -2.1808081299007906e+01 -1.9098412801605921e+01 -3.0027072613875546e+01 0 0 0
82 1 -2.1839472000000001e+01 -1.9109538000000001e+01 -3.0029274000000001e+01 0 0 0
13910 2 -2.0325261607182913e+01 -1.7734925056232637e+01 -2.8675309972060440e+01 0 0 0
90 1 -1.6379604000000000e+01 -1.9109538000000001e+01 -3.0029274000000001e+01 0 0 0
13914 2 -1.6395223138203917e+01 -1.9152687433781328e+01 -2.9995483719628183e+01 0 0 0
18498 2 -1.1026417476225728e+01 -1.9131510249149699e+01 -3.0005896788392633e+01 0 0 0
99 1 -3.0029274000000001e+01 -1.6379604000000000e+01 -3.0029274000000001e+01 0 0 0
13923 2 -2.9983180605968947e+01 -1.6362555531856497e+01 -2.9990584521182925e+01 0 0 0
107 1 -2.4569406000000001e+01 -1.6379604000000000e+01 -3.0029274000000001e+01 0 0 0
13931 2 -2.4566727329317640e+01 -1.6392602398202953e+01 -3.0103064523952298e+01 0 0 0
115 1 -1.9109538000000001e+01 -1.6379604000000000e+01 -3.0029274000000001e+01 0 0 0
13939 2 -1.9108764665170856e+01 -1.6379315572320792e+01 -2.9995053245976692e+01 0 0 0
123 1 -1.3649670000000000e+01 -1.6379604000000000e+01 -3.0029274000000001e+01 0 0 0
13947 2 -1.3665669494158832e+01 -1.6382604776916761e+01 -3.0056421347907353e+01 0 0 0
98 1 -3.2759208000000001e+01 -1.3649670000000000e+01 -3.0029274000000001e+01 0 0 0
13922 2 -3.2746077401572073e+01 -1.3685867865425177e+01 -3.0095552518358229e+01 0 0 0
13927 2 -2.8694145172543966e+01 -1.4991757964070244e+01 -2.8706076970666128e+01 0 0 0
106 1 -2.7299340000000001e+01 -1.3649670000000000e+01 -3.0029274000000001e+01 0 0 0
13930 2 -2.7307509945432031e+01 -1.3630883155691430e+01 -3.0081275116533938e+01 0 0 0
13935 2 -2.3190765326705804e+01 -1.5046550037976450e+01 -2.8698965951958304e+01 0 0 0
13938 2 -2.1840239720088952e+01 -1.3636890532890448e+01 -3.0040697803096208e+01 0 0 0
114 1 -2.1839472000000001e+01 -1.3649670000000000e+01 -3.0029274000000001e+01 0 0 0
13943 2 -1.7741362381324745e+01 -1.5031350397061011e+01 -2.8721797952338683e+01 0 0 0
122 1 -1.6379604000000000e+01 -1.3649670000000000e+01 -3.0029274000000001e+01 0 0 0
13946 2 -1.6380770451917655e+01 -1.3602144838336256e+01 -3.0050919418020509e+01 0 0 0
13951 2 -1.2241934413570467e+01 -1.5016922579888073e+01 -2.8714875127241466e+01 0 0 0
18530 2 -1.0940267816862628e+01 -1.3760077962494979e+01 -2.9939886186492192e+01 0 0 0
15371 2 -2.4593853291147830e+01 -1.0926685564993024e+01 -2.9978217013790658e+01 0 0 0
13942 2 -2.0418394648707036e+01 -1.2240484310480308e+01 -2.8691956083716043e+01 0 0 0
13950 2 -1.5048018305062016e+01 -1.2312539119875300e+01 -2.8714070111575381e+01 0 0 0
15387 2 -1.3633585021924162e+01 -1.0935376451649098e+01 -2.9970118161513682e+01 0 0 0
13953 2 -3.2732493605283345e+01 -3.2745745810746911e+01 -2.7285341806010827e+01 0 0 0
129 1 -3.2759208000000001e+01 -3.2759208000000001e+01 -2.7299340000000001e+01 0 0 0
13831 2 -2.8679050880010401e+01 -3.1387580930504178e+01 -2.8650757027534826e+01 0 0 0
7 1 -2.8664307000000001e+01 -3.1394241000000001e+01 -2.8664307000000001e+01 0 0 0
13961 2 -2.7320014883891012e+01 -3.2710725205920063e+01 -2.7320933800955668e+01 0 0 0
137 1 -2.7299340000000001e+01 -3.2759208000000001e+01 -2.7299340000000001e+01 0 0 0
15 1 -2.3204439000000001e+01 -3.1394241000000001e+01 -2.8664307000000001e+01 0 0 0
13969 2 -2.1783025236619402e+01 -3.2714565870355138e+01 -2.7289611802697376e+01 0 0 0
145 1 -2.1839472000000001e+01 -3.2759208000000001e+01 -2.7299340000000001e+01 0 0 0
13847 2 -1.7730805485125131e+01 -3.1463567337120157e+01 -2.8651281827168756e+01 0 0 0
23 1 -1.7744571000000001e+01 -3.1394241000000001e+01 -2.8664307000000001e+01 0 0 0
13977 2 -1.6368916498339047e+01 -3.2743157836648990e+01 -2.7244912867997176e+01 0 0 0
153 1 -1.6379604000000000e+01 -3.2759208000000001e+01 -2.7299340000000001e+01 0 0 0
31 1 -1.2284703000000000e+01 -3.1394241000000001e+01 -2.8664307000000001e+01 0 0 0
13830 2 -3.1434168269242566e+01 -2.8672815977619987e+01 -2.8634367634977210e+01 0 0 0
6 1 -3.1394241000000001e+01 -2.8664307000000001e+01 -2.8664307000000001e+01 0 0 0
132 1 -3.0029274000000001e+01 -3.0029274000000001e+01 -2.7299340000000001e+01 0 0 0
13956 2 -3.0000630795985085e+01 -2.9969694947265655e+01 -2.7303511890794471e+01 0 0 0
14 1 -2.5934373000000001e+01 -2.8664307000000001e+01 -2.8664307000000001e+01 0 0 0
140 1 -2.4569406000000001e+01 -3.0029274000000001e+01 -2.7299340000000001e+01 0 0 0
13964 2 -2.4645191734804769e+01 -3.0107023528616505e+01 -2.7276652751762210e+01 0 0 0
13846 2 -2.0406963647806201e+01 -2.8744965014787489e+01 -2.8649424551209023e+01 0 0 0
22 1 -2.0474505000000001e+01 -2.8664307000000001e+01 -2.8664307000000001e+01 0 0 0
148 1 -1.9109538000000001e+01 -3.0029274000000001e+01 -2.7299340000000001e+01 0 0 0
13972 2 -1.9082395231950589e+01 -3.0024250530321140e+01 -2.7252737046007685e+01 0 0 0
30 1 -1.5014637000000000e+01 -2.8664307000000001e+01 -2.8664307000000001e+01 0 0 0
156 1 -1.3649670000000000e+01 -3.0029274000000001e+01 -2.7299340000000001e+01 0 0 0
13980 2 -1.3638100816531646e+01 -3.0038155671342302e+01 -2.7270272788534847e+01 0 0 0
161 1 -3.2759208000000001e+01 -2.7299340000000001e+01 -2.7299340000000001e+01 0 0 0
169 1 -2.7299340000000001e+01 -2.7299340000000001e+01 -2.7299340000000001e+01 0 0 0
13993 2 -2.7313614297517223e+01 -2.7316034712309143e+01 -2.7249997137613494e+01 0 0 0
14001 2 -2.1797341278942458e+01 -2.7236275677535918e+01 -2.7304327819773700e+01 0 0 0
177 1 -2.1839472000000001e+01 -2.7299340000000001e+01 -2.7299340000000001e+01 0 0 0
